Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,gamma,input_layer,lr,optimizer,output_layer,accuracy,lr_distribution,direction,number,gamma_distribution,state,input_layer_distribution,output_layer_distribution,datetime_complete,datetime_start,optimizer_distribution
2022-04-19 14:43:12,23ms,58de007d32f648949982b3157c266e84,7,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.0299046874213214,31,3.616973269821363,RMSprop,13,0.7427385892116183,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,7,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 14:43:12.317410,2022-04-19 14:42:35.987831,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 16:03:59,105ms,7df5f4f81dd9417db2d598d170825388,10,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.006365791188661222,23,56.078829068803124,Adadelta,25,0.7307692307692307,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,10,"LogUniformDistribution(high=0.1, low=0.001)",PRUNED,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 16:03:59.512694,2022-04-19 16:03:20.160069,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 16:00:40,29ms,df93562668ca48d0b591e2b80c9978e4,7,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.0018776859330095466,27,0.06289502061436973,SGD,16,0.7307692307692307,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,7,"LogUniformDistribution(high=0.1, low=0.001)",PRUNED,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 16:00:40.895314,2022-04-19 16:00:14.703998,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 19:48:02,32ms,720477ace6f94a21a0ed8d7ffe5a6a1f,2,LOCAL,./run_nn.py,andy,FINISHED,0.07377300000133355,27,7.288450429305686,SGD,18,0.7261410788381742,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,2,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 19:48:02.381799,2022-04-19 19:47:43.901417,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 16:05:27,28ms,bf254684188742b7bc1978b49ec0f088,12,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.006872841514115717,29,490.94091820716835,Adam,9,0.7178423236514523,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,12,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 16:05:27.689529,2022-04-19 16:04:03.441260,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 19:49:45,26ms,50adc89d53da4621a84b0208ad908b8a,8,LOCAL,./run_nn.py,andy,FINISHED,0.008304870749448278,23,2.1189305251433703,Adadelta,22,0.6970954356846473,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,8,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 19:49:45.906090,2022-04-19 19:49:10.765978,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 19:47:43,24ms,7a4c6b898e544909ab738af746f1ae88,1,LOCAL,./run_nn.py,andy,FINISHED,0.03730658983997899,31,2.7489657348148535,SGD,6,0.6970954356846473,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,1,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 19:47:43.869334,2022-04-19 19:47:22.930140,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 16:00:14,34ms,836cb4c05ee742579246dafef4c1d40d,6,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.05178765312240478,19,2.6763034722442542,SGD,17,0.6923076923076923,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,6,"LogUniformDistribution(high=0.1, low=0.001)",PRUNED,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 16:00:14.656904,2022-04-19 15:59:54.018336,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 19:49:06,27ms,480489cc7b554f369fe7ef4c1006883d,4,LOCAL,./run_nn.py,andy,FINISHED,0.0018767043026180832,25,3.3366160159292577,Adam,14,0.6639004149377593,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,4,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 19:49:06.146234,2022-04-19 19:48:23.445497,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 15:59:03,38ms,a2dee38fde5b4131bd218ce5141f9312,4,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.0475881839171172,19,1.3440577338811692,SGD,14,0.6556016597510373,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,4,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 15:59:03.387880,2022-04-19 15:58:36.365776,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 15:58:09,26ms,a2dbde35b2cf4ea29ad4b1d7a2f699c5,2,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.0013314469978977519,19,0.007634044595605081,SGD,6,0.6307053941908713,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,2,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 15:58:09.180749,2022-04-19 15:57:43.675861,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 14:41:44,25ms,ef84e0d924994a1e8501f56674d05ff6,2,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.039889564188196676,31,0.007520193323385083,SGD,10,0.6307053941908713,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,2,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 14:41:44.607400,2022-04-19 14:41:22.991300,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 14:41:22,25ms,2f93828373a549498a85ab085b7ff7a2,1,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.010566314214258408,20,0.012018962985793125,SGD,14,0.6307053941908713,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,1,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 14:41:22.958092,2022-04-19 14:41:07.571073,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 14:41:07,21ms,04eeaad533134f1096876f73ece62064,0,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.0038072980557283163,30,37.991176701129675,RMSprop,25,0.6224066390041494,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,0,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 14:41:07.405133,2022-04-19 14:40:32.037991,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
